SiteID,Month,SetTime,EndTime,Hours,Weather,TrapType,TrapNumber,IsEmpty,IsCompromised,Species,TotalNumber,NumMales,NumFemales,Male1,Male2,Male3,Male4,Male5,Male6,Male7,Male8,Male9,Male10,Female1,Female2,Female3,Female4,Female5,Female6,Female7,Female8,Female9,Female10,Mortalities,Gravid,WSGNotes,MonitorNotes,EGCID
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Fukui,2,N,N,HEOR,2,2,0,24,22,,,,,,,,,,,,,,,,,,,0,0,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Fukui,2,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Minnow,2,N,N,HEOR,3,2,1,23,24,,,,,,,,,12,,,,,,,,,,0,0,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Minnow,2,N,N,BROK,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Minnow,2,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Minnow,2,N,N,OLMA,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Fukui,3,N,N,HEOR,1,1,0,18,,,,,,,,,,,,,,,,,,,,0,0,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Fukui,3,N,N,BROK,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Minnow,3,N,N,HEOR,13,9,4,23,16,18,14,15,23,14,17,14,,15,16,11,11,,,,,,,0,0,,,
308,May,5/8/23 16:11,5/9/23 10:20,18.15,Clouds,Minnow,3,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Fukui,1,N,N,HEOR,4,2,2,14,6,,,,,,,,,24,18,,,,,,,,,0,0,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,1,N,N,HEOR,76,68,8,18,25,21,21,18,22,22,21,22,21,16,13,15,16,23,17,17,18,,,0,1,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,1,N,N,HENU,4,1,3,24,,,,,,,,,,27,24,20,,,,,,,,0,0,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,1,N,N,ELFS,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,1,N,N,LEAR,16,,,,,,,,,,,,,,,,,,,,,,,0,,,,
384,July,7/13/17 11:30,7/14/17 13:12,25.7,Clouds,Fukui,1,N,N,HEOR,23,13,10,17,25,17,23,20,18,21,21,22,19,19,21,17,19,19,14,17,19,18,18,0,1,,1 gravid female,
108,May,5/28/17 16:00,5/29/17 11:10,19.17,Clear,Minnow,1,N,N,HEOR,10,5,5,11,10,17,8,7,,,,,,9,10,16,17,12,,,,,,0,1,,1 gravid female (10mm),
508,August,8/10/17 12:20,8/11/17 11:30,23.17,Clear,Minnow,2,N,N,HEOR,120,98,22,19,21,20,19,21,19,16,16,15,18,18,15,17,14,12,13,18,15,11,19,0,1,,1 gravid female (11mm),
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,2,N,N,HEOR,10,8,2,21,19,24,16,18,15,17,16,,,15,14,,,,,,,,,0,0,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,2,N,N,ELFS,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,2,N,N,OLMA,11,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Fukui,3,N,N,HEOR,2,1,1,22,,,,,,,,,,21,,,,,,,,,,0,1,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,3,N,N,HENU,2,2,0,21,17,,,,,,,,,,,,,,,,,,,0,0,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,3,N,N,HEOR,15,14,1,27,22,20,21,17,14,17,14,22,15,17,,,,,,,,,,0,0,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,3,N,N,ELFS,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,3,N,N,LEAR,11,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,June,6/5/23 15:25,6/6/23 9:30,18.08333333,Clear,Minnow,3,N,N,OLMA,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Fukui,1,N,N,HEOR,3,2,1,13,17,,,,,,,,,19,,,,,,,,,,0,0,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,1,N,N,HEOR,38,34,4,21,20,23,24,19,24,21,20,17,15,16,17,12,20,,,,,,,0,1,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,1,N,N,HENU,1,0,1,,,,,,,,,,,12,,,,,,,,,,0,0,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,1,N,N,ELFS,25,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,1,N,N,LEAR,14,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,1,N,N,OLMA,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
97,July,7/12/17 16:14,7/13/17 10:32,18.3,Clear,Minnow,3,N,N,HEOR,62,56,6,20,15,21,17,12,21,20,19,22,17,15,16,14,14,14,12,,,,,0,1,,1 gravid female (12mm),
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,2,N,N,HEOR,39,32,7,19,23,20,20,21,14,20,19,19,21,19,20,15,19,15,18,16,,,,0,2,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,2,N,N,HENU,1,0,1,,,,,,,,,,,10,,,,,,,,,,0,0,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,2,N,N,ELFS,6,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,2,N,N,LEAR,14,,,,,,,,,,,,,,,,,,,,,,,0,,,,
173,May,5/24/17 14:59,5/25/17 8:39,17.67,Clouds,Minnow,1,N,N,HEOR,39,28,11,20,22,24,18,17,18,21,16,22,16,18,16,10,18,14,14,14,13,14,19,0,1,,1 gravid female (14mm),
173,July,7/24/17 15:20,7/25/17 10:39,19.32,Clear,Minnow,2,N,N,HEOR,120,93,27,14,14,13,22,20,20,21,19,20,21,15,19,17,15,16,14,17,12,18,16,0,1,,1 Gravid female (14mm),
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,3,N,N,HEOR,38,36,2,16,22,21,23,19,18,16,20,22,18,25,15,,,,,,,,,0,0,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,3,N,N,ELFS,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,3,N,N,LEAR,11,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,July,7/6/23 16:38,7/7/23 11:00,18.36666667,Clouds,Minnow,3,N,N,OLMA,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Fukui,1,N,N,HEOR,5,4,1,15,22,21,18,,,,,,,18,,,,,,,,,,0,0,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,1,N,N,HEOR,92,80,12,22,20,19,22,23,24,23,20,19,21,17,20,17,22,16,10,19,19,12,15,0,2,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,1,N,N,HENU,3,2,1,22,22,,,,,,,,,18,,,,,,,,,,0,0,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,1,N,N,ELFS,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Fukui,2,N,N,HENU,2,2,0,36,36,,,,,,,,,,,,,,,,,,,0,0,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Fukui,2,N,N,HEOR,6,5,1,16,21,17,22,17,,,,,,15,,,,,,,,,,0,0,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Fukui,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,2,N,N,HENU,4,2,2,18,17,,,,,,,,,19,25,,,,,,,,,0,2,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,2,N,N,HEOR,78,67,11,25,18,20,19,21,22,20,17,25,18,18,15,21,19,16,13,15,16,12,18,0,2,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,2,N,N,ELFS,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,2,N,N,OLMA,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Fukui,3,N,N,HEOR,4,3,1,19,17,19,,,,,,,,14,,,,,,,,,,0,0,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,3,N,N,HENU,2,1,1,26,,,,,,,,,,25,,,,,,,,,,0,1,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,3,N,N,HEOR,12,11,1,19,21,17,17,17,19,16,23,16,16,16,,,,,,,,,,0,0,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,3,N,N,LEAR,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,August,8/3/23 15:19,8/4/23 10:38,19.31666667,Clear,Minnow,3,N,N,OLMA,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Fukui,1,N,N,CAPR,1,0,1,,,,,,,,,,,94,,,,,,,,,,0,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Fukui,1,N,N,HENU,1,0,1,,,,,,,,,,,31,,,,,,,,,,0,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Fukui,1,N,N,HEOR,9,8,1,22,21,20,19,21,23,21,22,,,18,,,,,,,,,,0,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Fukui,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
204,June,6/14/17 15:05,6/15/17 13:50,22.75,Clouds,Minnow,3,N,N,HEOR,53,50,3,21,19,22,25,23,17,20,25,23,22,20,19,14,,,,,,,,0,1,,1 gravid female (14mm),
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,1,N,N,HENU,4,3,1,24,29,19,,,,,,,,27,,,,,,,,,,0,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,1,N,N,ELFS,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Fukui,2,N,N,HEOR,2,0,2,,,,,,,,,,,18,18,,,,,,,,,1,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Fukui,2,N,N,HENU,3,2,1,45,36,,,,,,,,,31,,,,,,,,,,0,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,2,N,N,HEOR,25,21,4,17,24,24,22,19,21,16,15,22,22,17,19,18,14,,,,,,,0,1,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,2,N,N,ELFS,6,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Fukui,3,N,N,CAPR,1,1,0,68,,,,,,,,,,,,,,,,,,,,0,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,3,N,N,HEOR,15,11,4,21,22,18,25,21,22,17,18,23,19,19,23,17,17,,,,,,,0,2,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,3,N,N,HENU,1,0,1,,,,,,,,,,,24,,,,,,,,,,0,0,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,3,N,N,ELFS,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
308,September,9/13/23 10:46,9/14/23 8:58,22.2,Clear,Minnow,3,N,N,OLMA,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,August,8/14/15 11:30,8/15/15 12:45,25.25,LightRain,Fukui,1,N,N,HEOR,3,2,1,23,22,,,,,,,,,23,,,,,,,,,,0,0,,,
311,August,8/14/15 11:30,8/15/15 12:45,25.25,LightRain,Minnow,1,N,N,HEOR,158,125,33,19,23,24,21,25,25,23,20,22,24,24,23,23,19,26,25,21,18,20,23,0,0,,,
311,August,8/14/15 11:30,8/15/15 12:45,25.25,LightRain,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,August,8/14/15 11:30,8/15/15 12:45,25.25,LightRain,Fukui,2,N,N,HEOR,44,35,9,23,23,24,22,25,21,22,24,23,24,22,23,24,24,24,23,23,21,19,,0,0,,,
311,August,8/14/15 11:30,8/15/15 12:45,25.25,LightRain,Fukui,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
97,May,5/15/17 17:39,5/16/17 12:39,19,LightRain,Minnow,3,N,N,HEOR,22,18,4,16,12,12,16,15,17,17,18,16,17,18,14,14,13,,,,,,,0,1,,"1 gravid female (14mm), 17 mm Male missing walking leg",
311,August,8/14/15 11:30,8/15/15 12:45,25.25,LightRain,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
173,July,7/24/17 15:20,7/25/17 10:39,19.32,Clear,Minnow,1,N,N,HEOR,195,160,35,18,20,16,21,19,19,18,19,23,24,20,17,17,20,16,20,15,17,15,21,0,1,,1 Gravid Female (15mm),
311,August,8/14/15 11:30,8/15/15 12:45,25.25,LightRain,Fukui,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
201,July,7/20/17 9:11,7/21/17 9:10,23.98,Clouds,Minnow,3,N,N,HEOR,369,348,21,17,21,20,20,24,16,21,20,19,20,20,17,18,16,16,17,15,21,18,19,0,1,,1 gravid female (17mm),
311,September,9/11/15 11:00,9/12/15 12:00,25,Clear,Fukui,1,N,N,HEOR,36,22,14,21,23,20,22,24,21,20,27,23,25,22,22,23,24,19,21,27,21,20,22,0,0,,,
311,September,9/11/15 11:00,9/12/15 12:00,25,Clear,Fukui,1,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
330,June,6/9/17 11:58,6/10/17 10:07,22.15,Clouds,Fukui,3,N,N,HEOR,4,3,1,14,21,19,,,,,,,,17,,,,,,,,,,0,1,,1 gravid female (17mm),
201,June,6/8/17 10:40,6/9/17 10:15,23.58,LightRain,Minnow,2,N,N,HEOR,115,114,1,26,25,20,24,22,21,20,22,22,20,18,,,,,,,,,,0,1,,1 gravid female (18 mm),
311,September,9/11/15 11:00,9/12/15 12:00,25,Clear,Fukui,2,N,N,MEGR,1,1,0,36,,,,,,,,,,,,,,,,,,,,0,0,,,
201,July,7/20/17 9:11,7/21/17 9:10,23.98,Clouds,Fukui,2,N,N,HEOR,83,82,1,21,27,22,21,28,22,21,20,19,23,19,,,,,,,,,,0,1,,1 gravid female (19mm),
311,September,9/11/15 11:00,9/12/15 12:00,25,Clear,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,September,9/11/15 11:00,9/12/15 12:00,25,Clear,Fukui,3,N,N,HEOR,3,3,0,22,20,21,,,,,,,,,,,,,,,,,,0,0,,,
201,June,6/8/17 10:40,6/9/17 10:15,23.58,LightRain,Minnow,2,N,N,HENU,1,0,1,,,,,,,,,,,26,,,,,,,,,,0,1,,1 gravid female (26mm),
311,April,4/9/16 13:40,4/10/16 12:55,23.25,Clear,Fukui,1,N,N,CYAG,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,April,4/9/16 13:40,4/10/16 12:55,23.25,Clear,Fukui,1,N,N,HEOR,6,6,0,23,20,20,21,23,19,,,,,,,,,,,,,,,0,0,,,
311,April,4/9/16 13:40,4/10/16 12:55,23.25,Clear,Minnow,1,N,N,HEOR,132,103,29,28,22,18,21,18,17,19,23,19,21,15,22,14,24,14,22,24,14,18,22,0,0,,,
311,April,4/9/16 13:40,4/10/16 12:55,23.25,Clear,Minnow,1,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,April,4/9/16 13:40,4/10/16 12:55,23.25,Clear,Fukui,2,N,N,HEOR,27,25,2,24,22,19,22,20,22,21,21,27,21,21,19,,,,,,,,,0,0,,,
311,April,4/9/16 13:40,4/10/16 12:55,23.25,Clear,Minnow,2,N,N,HEOR,113,99,14,19,18,21,18,21,25,22,25,22,21,20,23,20,18,15,15,23,16,18,20,0,0,,,
311,April,4/9/16 13:40,4/10/16 12:55,23.25,Clear,Fukui,3,N,N,HEOR,31,29,2,18,19,21,22,25,22,24,19,20,22,22,23,,,,,,,,,0,0,,,
201,May,5/15/17 14:55,5/16/17 14:20,23.42,Clouds,Minnow,1,N,N,HENU,1,0,1,,,,,,,,,,,24,,,,,,,,,,0,1,,"1 gravid female (very early, just a dark line)",
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Fukui,1,N,N,HEOR,24,21,3,23,21,22,20,26,18,19,21,20,21,21,20,21,,,,,,,,0,0,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Minnow,1,N,N,HEOR,114,103,11,20,20,18,21,22,15,17,19,22,26,22,20,25,18,17,25,18,18,20,17,0,0,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
371,May,5/26/17 11:40,5/27/17 12:30,24.83,Clear,Fukui,2,N,N,HEOR,7,5,2,21,20,20,20,21,,,,,,16,16,,,,,,,,,0,1,,1 gravid female 16mm,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Fukui,2,N,N,HEOR,32,31,1,19,20,21,19,23,21,22,20,20,19,19,,,,,,,,,,0,0,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Fukui,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Minnow,2,N,N,HEOR,32,30,2,24,24,26,28,25,28,29,29,25,25,25,24,,,,,,,,,0,0,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Minnow,2,N,N,LEAR,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Fukui,3,N,N,HEOR,58,56,2,22,22,23,23,20,21,19,25,22,25,21,22,,,,,,,,,0,0,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Minnow,3,N,N,HEOR,82,78,4,19,21,18,18,20,26,21,18,17,13,26,19,16,17,,,,,,,0,0,,,
311,May,5/12/16 16:00,5/13/16 16:10,24.16666667,Clear,Minnow,3,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Fukui,1,N,N,CYAG,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Fukui,1,N,N,HEOR,123,110,13,18,23,20,20,18,19,19,18,20,19,22,18,23,19,25,21,20,19,20,20,0,0,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Fukui,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Minnow,1,N,N,HEOR,98,93,5,24,18,20,22,18,25,18,22,19,18,24,20,15,19,16,,,,,,0,0,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Minnow,1,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Fukui,2,N,N,HEOR,17,15,2,17,19,23,22,21,18,19,19,19,22,20,19,,,,,,,,,0,0,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Minnow,2,N,N,GAAC,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Minnow,2,N,N,HEOR,110,97,13,24,22,22,18,23,26,19,18,18,18,16,21,21,19,19,19,14,18,17,16,0,0,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Fukui,3,N,N,HEOR,95,89,6,22,21,21,18,19,22,19,21,20,20,24,22,19,20,21,19,,,,,0,0,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Fukui,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Minnow,3,N,N,HEOR,142,131,11,21,14,23,20,19,16,15,14,20,23,21,14,19,17,16,18,19,17,19,18,0,0,,,
311,June,6/14/16 8:50,6/15/16 8:25,23.58333333,Clouds,Minnow,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
311,July,7/15/16 9:25,7/16/16 8:45,23.33333333,Clouds,Fukui,1,N,N,CYAG,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
371,April,4/28/17 15:05,4/29/17 11:10,20.08,LightRain,Minnow,1,N,N,HEOR,84,80,4,19,19,27,24,21,23,16,20,20,23,17,16,9,11,,,,,,,0,1,,1 gravid female 17mm,
311,July,7/15/16 9:25,7/16/16 8:45,23.33333333,Clouds,Fukui,1,N,N,HEOR,58,54,4,19,20,22,19,19,19,27,23,16,23,21,22,20,18,,,,,,,0,0,,,
311,July,7/15/16 9:25,7/16/16 8:45,23.33333333,Clouds,Minnow,1,N,N,HEOR,175,159,16,23,18,19,20,20,18,16,20,16,19,22,21,21,18,17,20,24,16,19,17,0,0,,,
311,July,7/15/16 9:25,7/16/16 8:45,23.33333333,Clouds,Fukui,2,N,N,HEOR,120,109,11,21,20,21,22,22,21,18,22,18,19,19,18,21,20,20,20,20,22,20,19,0,0,,,
311,July,7/15/16 9:25,7/16/16 8:45,23.33333333,Clouds,Minnow,2,N,N,HEOR,184,148,36,19,19,19,20,19,24,19,21,17,16,21,19,17,19,17,19,26,21,16,19,0,0,,,
311,July,7/15/16 9:25,7/16/16 8:45,23.33333333,Clouds,Fukui,3,N,N,HEOR,71,70,1,24,20,20,21,19,20,19,20,17,20,20,,,,,,,,,,0,0,,,
201,August,8/7/17 11:20,8/8/17 11:14,23.9,Clear,Fukui,2,N,N,HEOR,101,98,3,22,23,19,21,20,19,19,24,22,23,21,19,22,,,,,,,,0,1,,1 gravid female 19mm,
371,April,4/28/17 15:05,4/29/17 11:10,20.08,LightRain,Fukui,1,N,N,HEOR,61,60,1,24,17,24,24,22,26,21,18,19,22,26,,,,,,,,,,0,1,,1 gravid female 26mm,
128,May,5/28/17 13:25,5/29/17 13:09,23.73,Clear,Minnow,3,N,N,HEOR,82,55,27,18,16,17,15,14,16,15,18,14,17,15,13,13,13,17,12,18,12,12,11,0,1,,"1 gravid female, 3 feminized males",
311,August,8/14/16 9:15,8/15/16 9:10,23.91666667,FogMist,Fukui,2,N,N,HEOR,38,34,4,20,20,23,25,21,20,20,20,20,23,20,23,20,19,,,,,,,0,0,,,
133,June,6/22/17 10:50,6/23/17 11:37,24.78,Clear,Minnow,1,N,N,HEOR,88,78,10,15,16,15,15,14,13,19,14,16,13,16,17,16,13,11,10,13,15,17,12,0,1,,"1 gravid female, 8 feminized males",
311,August,8/14/16 9:15,8/15/16 9:10,23.91666667,FogMist,Fukui,3,N,N,HEOR,127,112,15,20,18,19,22,19,18,20,21,21,23,22,20,19,20,20,21,19,20,21,20,0,0,,,
508,August,8/10/17 12:20,8/11/17 11:30,23.17,Clear,Minnow,3,N,N,HEOR,78,66,12,18,17,15,18,17,15,19,21,18,22,20,18,17,22,15,18,14,14,19,15,0,0,,"1 gravid female: 18mm, 1 feminized male 16mm",
508,July,7/5/17 11:15,7/6/17 11:17,24.03,Clear,Minnow,1,N,N,HEOR,54,48,6,11,22,19,17,14,17,17,19,22,18,19,20,14,19,16,16,,,,,0,1,,1 gravid female: 19mm,
311,September,9/16/16 9:55,9/17/16 9:40,23.75,LightRain,Fukui,1,N,N,HEOR,80,58,22,24,19,20,23,21,18,19,19,22,21,18,20,19,20,20,20,19,20,20,20,0,0,,,
311,September,9/16/16 9:55,9/17/16 9:40,23.75,LightRain,Minnow,1,N,N,HEOR,258,199,59,21,19,19,19,21,20,18,22,18,15,19,17,12,18,16,17,17,18,20,18,0,0,,,
311,September,9/16/16 9:55,9/17/16 9:40,23.75,LightRain,Fukui,2,N,N,HEOR,215,154,61,19,22,21,20,21,23,19,19,20,21,20,21,25,20,19,20,20,19,21,21,0,0,,,
508,July,7/5/17 11:15,7/6/17 11:17,24.03,Clear,Minnow,2,N,N,HEOR,54,50,4,19,10,17,22,17,17,16,19,18,14,20,20,17,13,,,,,,,0,1,,1 gravid female: 20mm,
311,September,9/16/16 9:55,9/17/16 9:40,23.75,LightRain,Fukui,3,N,N,HEOR,26,16,10,20,24,20,19,23,22,19,19,22,19,20,18,12,19,22,22,20,17,19,20,0,0,,,
311,September,9/16/16 9:55,9/17/16 9:40,23.75,LightRain,Minnow,3,N,N,HEOR,333,235,98,20,20,24,15,22,13,19,18,22,15,22,16,17,19,19,16,16,20,17,20,0,0,,,
