Effort_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Index,DistanceMouth,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,Year,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,ELFS,MEGR,CAPR,PAMA Present,PAMA,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges
Removal,4/26/21,4/28/21,12:15,12:55,13:30,13:57,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,California Creek,,,Core,Whatcom,60,Fukui,1195-Y,C.CC.27,Mackerel,48.960566,-122.733845,4/27/21,2021,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/28/21,12:15,12:55,13:30,13:57,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,California Creek,,,Core,Whatcom,60,Minnow,1107-Y,C.CC.28,Mackerel,48.960497,-122.733794,4/27/21,2021,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/28/21,12:15,12:55,13:30,13:57,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,California Creek,,,Core,Whatcom,60,Fukui,1187-Y,C.CC.29,Mackerel,48.960443,-122.733788,4/27/21,2021,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,None Detected,0,0,0,-,WDFW,Changed the BAAT value from 0 to 2 - NG
Removal,4/26/21,4/28/21,12:15,12:55,13:30,13:57,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,California Creek,,,Core,Whatcom,60,Minnow,1154-Y,C.CC.30,Mackerel,48.96035,-122.733825,4/27/21,2021,0,0,0,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,154-P,C.P.01,Mackerel,48.988989,-122.755793,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,618-P,C.P.02,Mackerel,48.989081,-122.755697,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,1081-Y,C.P.03,Mackerel,48.989148,-122.755547,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,23-P,C.P.04,Mackerel,48.989186,-122.755448,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,73-P,C.P.05,Mackerel,48.989014,-122.755339,4/28/21,2021,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,644-P,C.P.06,Mackerel,48.988945,-122.755304,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,1343-G,C.P.07,Mackerel,48.98891,-122.755218,4/28/21,2021,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,176-P,C.P.08,Mackerel,48.98893,-122.75506,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,690-P,C.P.09,Mackerel,48.988736,-122.75504,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,75-P,C.P.10,Mackerel,48.988674,-122.754934,4/28/21,2021,0,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,602-P,C.P.11,Mackerel,48.988587,-122.754802,4/28/21,2021,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,1423-R,C.P.12,Mackerel,48.988684,-122.75473,4/28/21,2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,19-P,C.P.13,Mackerel,48.988711,-122.754834,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,1388-P,C.P.14,Mackerel,48.988765,-122.754956,4/28/21,2021,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,161-P,C.P.15,Mackerel,48.988894,-122.754407,4/28/21,2021,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,619-P,C.P.16,Mackerel,48.988841,-122.754293,4/28/21,2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,1323-G,C.P.17,Mackerel,48.988774,-122.754242,4/28/21,2021,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,570-P,C.P.18,Mackerel,48.988708,-122.754084,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,160-P,C.P.19,Mackerel,48.988646,-122.754055,4/28/21,2021,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,621-P,C.P.20,Mackerel,48.988556,-122.754087,4/28/21,2021,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,1119-Y,C.P.21,Mackerel,48.988615,-122.753806,4/28/21,2021,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,609-Y,C.P.22,Mackerel,48.988521,-122.753649,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,20-P,C.P.23,Mackerel,48.989406,-122.754144,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,139-Y,C.P.24,Mackerel,48.989454,-122.753868,4/28/21,2021,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,1400-P,C.P.25,Mackerel,48.989484,-122.753725,4/28/21,2021,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,574-P,C.P.26,Mackerel,48.989564,-122.753291,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,12-P,C.P.27,Mackerel,48.989519,-122.753813,4/28/21,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,185-Y,C.P.28,Mackerel,48.989577,-122.754141,4/28/21,2021,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Minnow,158-P,C.P.29,Mackerel,48.988397,-122.754957,4/28/21,2021,0,0,0,4,0,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/30/21,9:50,10:16,13:18,13:45,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,North,,,Core; Pillars,Whatcom,120,Fukui,648-P,C.P.30,Mackerel,48.988268,-122.754957,4/28/21,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,668-P,C.DC.01,Mackerel,48.97244,-122.73162,4/28/21,2021,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,166-Y,C.DC.02,Mackerel,48.972464,-122.731907,4/28/21,2021,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,1320-G,C.DC.03,Mackerel,48.972655,-122.732068,4/28/21,2021,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,194-Y,C.DC.04; trap unstaked,Mackerel,48.972787,-122.732185,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,57-P,C.DC.05,Mackerel,48.972837,-122.732376,4/28/21,2021,0,0,0,11,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,115-Y,C.DC.06,Mackerel,48.972976,-122.732562,4/28/21,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,1131-Y,C.DC.07,Mackerel,48.973038,-122.732754,4/28/21,2021,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,178-Y,C.DC.08,Mackerel,48.973137,-122.732941,4/28/21,2021,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,1404-R,C.DC.09,Mackerel,48.973243,-122.733175,4/28/21,2021,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,104-Y,C.DC.10,Mackerel,48.973324,-122.733318,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,142-P,C.DC.11,Mackerel,48.973439,-122.733444,4/28/21,2021,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,184-Y,C.DC.12,Mackerel,48.973525,-122.733689,4/28/21,2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,1106-Y,C.DC.13,Mackerel,48.9736154,-122.7338746,4/28/21,2021,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,1156-Y,C.DC.14,Mackerel,48.973679,-122.734071,4/28/21,2021,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,1426-R,C.DC.15,Mackerel,48.97374,-122.734239,4/28/21,2021,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,1181-Y,C.DC.16,Mackerel,48.97378,-122.734431,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,1178-B,C.DC.17,Mackerel,48.973815,-122.73462,4/28/21,2021,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,1100-Y,C.DC.18,Mackerel,48.97379,-122.734804,4/28/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Minnow,141-P,C.DC.19,Mackerel,48.973824,-122.735038,4/28/21,2021,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/29/21,11:00,11:28,14:15,14:53,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,,,Core,Whatcom,60,Fukui,141-Y,C.DC.20,Mackerel,48.973802,-122.735215,4/28/21,2021,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Removal,4/26/21,4/28/21,12:15,12:55,13:30,13:57,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,California Creek,,,Core,Whatcom,60,Fukui,128-Y,C.CC.01,Mackerel,48.961808,-122.73338,4/28/21,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,None Detected,0,0,0,-,WDFW,
